Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-16,Noord-Brabant,30.0,Totaal,106.0,337.0
2020-03-17,Noord-Brabant,30.0,Totaal,76.0,413.0
2020-03-18,Noord-Brabant,30.0,Totaal,49.0,462.0
2020-03-19,Noord-Brabant,30.0,Totaal,80.0,542.0
2020-03-20,Noord-Brabant,30.0,Totaal,158.0,700.0
2020-03-21,Noord-Brabant,30.0,Totaal,29.0,729.0
2020-03-22,Noord-Brabant,30.0,Totaal,250.0,979.0
2020-03-23,Noord-Brabant,30.0,Totaal,124.0,1103.0
2020-03-24,Noord-Brabant,30.0,Totaal,63.0,1166.0
2020-03-25,Noord-Brabant,30.0,Totaal,234.0,1400.0
2020-03-26,Noord-Brabant,30.0,Totaal,71.0,1471.0
2020-03-27,Noord-Brabant,30.0,Totaal,477.0,1948.0
2020-03-28,Noord-Brabant,30.0,Totaal,128.0,2076.0
2020-03-29,Noord-Brabant,30.0,Totaal,256.0,2332.0
2020-03-30,Noord-Brabant,30.0,Totaal,126.0,2458.0
2020-03-31,Noord-Brabant,30.0,Totaal,94.0,2552.0
2020-04-01,Noord-Brabant,30.0,Totaal,193.0,2745.0
2020-04-02,Noord-Brabant,30.0,Totaal,107.0,2852.0
2020-04-03,Noord-Brabant,30.0,Totaal,123.0,2975.0
2020-04-04,Noord-Brabant,30.0,Totaal,268.0,3243.0
2020-04-05,Noord-Brabant,30.0,Totaal,233.0,3476.0
2020-04-06,Noord-Brabant,30.0,Totaal,214.0,3690.0
2020-04-07,Noord-Brabant,30.0,Totaal,108.0,3798.0
2020-04-08,Noord-Brabant,30.0,Totaal,533.0,4331.0
2020-04-09,Noord-Brabant,30.0,Totaal,125.0,4456.0
2020-04-10,Noord-Brabant,30.0,Totaal,83.0,4539.0
2020-04-11,Noord-Brabant,30.0,Totaal,173.0,4712.0
2020-04-12,Noord-Brabant,30.0,Totaal,115.0,4827.0
2020-04-13,Noord-Brabant,30.0,Totaal,98.0,4925.0
2020-04-14,Noord-Brabant,30.0,Totaal,179.0,5104.0
2020-04-15,Noord-Brabant,30.0,Totaal,149.0,5253.0
2020-04-16,Noord-Brabant,30.0,Totaal,278.0,5531.0
2020-04-17,Noord-Brabant,30.0,Totaal,136.0,5667.0
2020-04-18,Noord-Brabant,30.0,Totaal,149.0,5816.0
2020-04-19,Noord-Brabant,30.0,Totaal,132.0,5948.0
2020-04-20,Noord-Brabant,30.0,Totaal,115.0,6063.0
2020-04-21,Noord-Brabant,30.0,Totaal,147.0,6210.0
2020-04-22,Noord-Brabant,30.0,Totaal,94.0,6304.0
2020-04-23,Noord-Brabant,30.0,Totaal,261.0,6565.0
2020-04-24,Noord-Brabant,30.0,Totaal,272.0,6837.0
2020-04-25,Noord-Brabant,30.0,Totaal,66.0,6903.0
2020-04-26,Noord-Brabant,30.0,Totaal,224.0,7127.0
2020-04-27,Noord-Brabant,30.0,Totaal,181.0,7308.0
2020-04-28,Noord-Brabant,30.0,Totaal,93.0,7401.0
2020-04-29,Noord-Brabant,30.0,Totaal,82.0,7483.0
2020-04-30,Noord-Brabant,30.0,Totaal,49.0,7532.0
2020-05-01,Noord-Brabant,30.0,Totaal,113.0,7645.0
2020-05-02,Noord-Brabant,30.0,Totaal,103.0,7748.0
2020-05-03,Noord-Brabant,30.0,Totaal,59.0,7807.0
2020-05-04,Noord-Brabant,30.0,Totaal,55.0,7862.0
2020-05-05,Noord-Brabant,30.0,Totaal,8.0,7870.0
2020-05-06,Noord-Brabant,30.0,Totaal,15.0,7885.0
2020-05-07,Noord-Brabant,30.0,Totaal,109.0,7994.0
2020-05-08,Noord-Brabant,30.0,Totaal,23.0,8017.0
2020-05-09,Noord-Brabant,30.0,Totaal,42.0,8059.0
2020-05-10,Noord-Brabant,30.0,Totaal,97.0,8156.0
2020-05-11,Noord-Brabant,30.0,Totaal,57.0,8213.0
2020-05-12,Noord-Brabant,30.0,Totaal,18.0,8231.0
2020-05-13,Noord-Brabant,30.0,Totaal,26.0,8257.0
2020-05-14,Noord-Brabant,30.0,Totaal,53.0,8310.0
2020-05-15,Noord-Brabant,30.0,Totaal,47.0,8357.0
2020-05-16,Noord-Brabant,30.0,Totaal,48.0,8405.0
2020-05-17,Noord-Brabant,30.0,Totaal,39.0,8444.0
2020-05-18,Noord-Brabant,30.0,Totaal,20.0,8464.0
2020-05-19,Noord-Brabant,30.0,Totaal,31.0,8495.0
2020-05-20,Noord-Brabant,30.0,Totaal,33.0,8528.0
2020-05-21,Noord-Brabant,30.0,Totaal,10.0,8538.0
2020-05-22,Noord-Brabant,30.0,Totaal,36.0,8574.0
2020-05-23,Noord-Brabant,30.0,Totaal,16.0,8590.0
2020-05-24,Noord-Brabant,30.0,Totaal,28.0,8618.0
2020-05-25,Noord-Brabant,30.0,Totaal,5.0,8623.0
2020-05-26,Noord-Brabant,30.0,Totaal,12.0,8635.0
2020-05-27,Noord-Brabant,30.0,Totaal,39.0,8674.0
2020-05-28,Noord-Brabant,30.0,Totaal,19.0,8693.0
2020-05-29,Noord-Brabant,30.0,Totaal,58.0,8751.0
2020-05-30,Noord-Brabant,30.0,Totaal,26.0,8777.0
2020-05-31,Noord-Brabant,30.0,Totaal,14.0,8791.0
2020-06-01,Noord-Brabant,30.0,Totaal,32.0,8823.0
2020-06-02,Noord-Brabant,30.0,Totaal,24.0,8847.0
2020-06-03,Noord-Brabant,30.0,Totaal,13.0,8860.0
2020-06-04,Noord-Brabant,30.0,Totaal,10.0,8870.0
2020-06-05,Noord-Brabant,30.0,Totaal,40.0,8910.0
2020-06-06,Noord-Brabant,30.0,Totaal,53.0,8963.0
2020-06-07,Noord-Brabant,30.0,Totaal,7.0,8970.0
2020-06-08,Noord-Brabant,30.0,Totaal,14.0,8984.0
2020-06-09,Noord-Brabant,30.0,Totaal,48.0,9032.0
2020-06-10,Noord-Brabant,30.0,Totaal,25.0,9057.0
2020-06-11,Noord-Brabant,30.0,Totaal,6.0,9063.0
2020-06-12,Noord-Brabant,30.0,Totaal,21.0,9084.0
2020-06-13,Noord-Brabant,30.0,Totaal,34.0,9118.0
2020-06-14,Noord-Brabant,30.0,Totaal,39.0,9157.0
2020-06-15,Noord-Brabant,30.0,Totaal,35.0,9192.0
2020-06-16,Noord-Brabant,30.0,Totaal,16.0,9208.0
2020-06-17,Noord-Brabant,30.0,Totaal,38.0,9246.0
2020-06-18,Noord-Brabant,30.0,Totaal,36.0,9282.0
2020-06-19,Noord-Brabant,30.0,Totaal,18.0,9300.0
2020-06-20,Noord-Brabant,30.0,Totaal,15.0,9315.0
2020-06-21,Noord-Brabant,30.0,Totaal,29.0,9344.0
2020-06-22,Noord-Brabant,30.0,Totaal,21.0,9365.0
2020-06-23,Noord-Brabant,30.0,Totaal,7.0,9372.0
2020-06-24,Noord-Brabant,30.0,Totaal,3.0,9375.0
2020-06-25,Noord-Brabant,30.0,Totaal,12.0,9387.0
2020-06-26,Noord-Brabant,30.0,Totaal,21.0,9408.0
2020-06-27,Noord-Brabant,30.0,Totaal,6.0,9414.0
2020-06-28,Noord-Brabant,30.0,Totaal,3.0,9417.0
2020-06-29,Noord-Brabant,30.0,Totaal,11.0,9428.0
2020-06-30,Noord-Brabant,30.0,Totaal,6.0,9434.0
2020-07-01,Noord-Brabant,30.0,Totaal,14.0,9448.0
2020-07-02,Noord-Brabant,30.0,Totaal,19.0,9467.0
2020-07-03,Noord-Brabant,30.0,Totaal,6.0,9473.0
2020-07-04,Noord-Brabant,30.0,Totaal,15.0,9488.0
2020-07-05,Noord-Brabant,30.0,Totaal,11.0,9499.0
2020-07-06,Noord-Brabant,30.0,Totaal,3.0,9502.0
2020-07-07,Noord-Brabant,30.0,Totaal,34.0,9536.0
2020-07-08,Noord-Brabant,30.0,Totaal,7.0,9543.0
2020-07-09,Noord-Brabant,30.0,Totaal,21.0,9564.0
2020-07-10,Noord-Brabant,30.0,Totaal,4.0,9568.0
2020-07-11,Noord-Brabant,30.0,Totaal,18.0,9586.0
2020-07-12,Noord-Brabant,30.0,Totaal,13.0,9599.0
2020-07-13,Noord-Brabant,30.0,Totaal,24.0,9623.0
2020-07-14,Noord-Brabant,30.0,Totaal,2.0,9625.0
2020-07-15,Noord-Brabant,30.0,Totaal,5.0,9630.0
2020-07-16,Noord-Brabant,30.0,Totaal,13.0,9643.0
2020-07-17,Noord-Brabant,30.0,Totaal,14.0,9657.0
2020-07-18,Noord-Brabant,30.0,Totaal,3.0,9660.0
2020-07-19,Noord-Brabant,30.0,Totaal,3.0,9663.0
2020-07-20,Noord-Brabant,30.0,Totaal,8.0,9671.0
2020-07-21,Noord-Brabant,30.0,Totaal,8.0,9679.0
2020-07-22,Noord-Brabant,30.0,Totaal,28.0,9707.0
2020-07-23,Noord-Brabant,30.0,Totaal,24.0,9731.0
2020-07-24,Noord-Brabant,30.0,Totaal,7.0,9738.0
2020-07-25,Noord-Brabant,30.0,Totaal,7.0,9745.0
2020-07-26,Noord-Brabant,30.0,Totaal,19.0,9764.0
2020-07-27,Noord-Brabant,30.0,Totaal,8.0,9772.0
2020-07-28,Noord-Brabant,30.0,Totaal,33.0,9805.0
2020-07-29,Noord-Brabant,30.0,Totaal,9.0,9814.0
2020-07-30,Noord-Brabant,30.0,Totaal,8.0,9822.0
2020-07-31,Noord-Brabant,30.0,Totaal,13.0,9835.0
2020-08-01,Noord-Brabant,30.0,Totaal,52.0,9887.0
2020-08-02,Noord-Brabant,30.0,Totaal,69.0,9956.0
2020-08-03,Noord-Brabant,30.0,Totaal,19.0,9975.0
2020-08-04,Noord-Brabant,30.0,Totaal,101.0,10076.0
2020-08-05,Noord-Brabant,30.0,Totaal,31.0,10107.0
2020-08-06,Noord-Brabant,30.0,Totaal,145.0,10252.0
2020-08-07,Noord-Brabant,30.0,Totaal,83.0,10335.0
2020-08-08,Noord-Brabant,30.0,Totaal,63.0,10398.0
2020-08-09,Noord-Brabant,30.0,Totaal,58.0,10456.0
2020-08-10,Noord-Brabant,30.0,Totaal,31.0,10487.0
2020-08-11,Noord-Brabant,30.0,Totaal,16.0,10503.0
2020-08-12,Noord-Brabant,30.0,Totaal,91.0,10594.0
2020-08-13,Noord-Brabant,30.0,Totaal,105.0,10699.0
2020-08-14,Noord-Brabant,30.0,Totaal,168.0,10867.0
2020-08-15,Noord-Brabant,30.0,Totaal,26.0,10893.0
2020-08-16,Noord-Brabant,30.0,Totaal,155.0,11048.0
2020-08-17,Noord-Brabant,30.0,Totaal,102.0,11150.0
2020-08-18,Noord-Brabant,30.0,Totaal,45.0,11195.0
2020-08-19,Noord-Brabant,30.0,Totaal,152.0,11347.0
2020-08-20,Noord-Brabant,30.0,Totaal,39.0,11386.0
2020-08-21,Noord-Brabant,30.0,Totaal,79.0,11465.0
2020-08-22,Noord-Brabant,30.0,Totaal,11.0,11476.0
2020-08-23,Noord-Brabant,30.0,Totaal,86.0,11562.0
2020-08-24,Noord-Brabant,30.0,Totaal,36.0,11598.0
2020-08-25,Noord-Brabant,30.0,Totaal,116.0,11714.0
2020-08-26,Noord-Brabant,30.0,Totaal,4.0,11718.0
2020-08-27,Noord-Brabant,30.0,Totaal,22.0,11740.0
2020-08-28,Noord-Brabant,30.0,Totaal,50.0,11790.0
2020-08-29,Noord-Brabant,30.0,Totaal,58.0,11848.0
2020-08-30,Noord-Brabant,30.0,Totaal,48.0,11896.0
2020-08-31,Noord-Brabant,30.0,Totaal,59.0,11955.0
2020-09-01,Noord-Brabant,30.0,Totaal,150.0,12105.0
2020-09-02,Noord-Brabant,30.0,Totaal,26.0,12131.0
2020-09-03,Noord-Brabant,30.0,Totaal,41.0,12172.0
2020-09-04,Noord-Brabant,30.0,Totaal,81.0,12253.0
2020-09-05,Noord-Brabant,30.0,Totaal,43.0,12296.0
2020-09-06,Noord-Brabant,30.0,Totaal,47.0,12343.0
2020-09-07,Noord-Brabant,30.0,Totaal,26.0,12369.0
2020-09-08,Noord-Brabant,30.0,Totaal,44.0,12413.0
2020-09-09,Noord-Brabant,30.0,Totaal,37.0,12450.0
2020-09-10,Noord-Brabant,30.0,Totaal,159.0,12609.0
2020-09-11,Noord-Brabant,30.0,Totaal,462.0,13071.0
2020-09-12,Noord-Brabant,30.0,Totaal,143.0,13214.0
2020-09-13,Noord-Brabant,30.0,Totaal,106.0,13320.0
2020-09-14,Noord-Brabant,30.0,Totaal,100.0,13420.0
2020-09-15,Noord-Brabant,30.0,Totaal,170.0,13590.0
2020-09-16,Noord-Brabant,30.0,Totaal,52.0,13642.0
2020-09-17,Noord-Brabant,30.0,Totaal,64.0,13706.0
2020-09-18,Noord-Brabant,30.0,Totaal,62.0,13768.0
2020-09-19,Noord-Brabant,30.0,Totaal,79.0,13847.0
2020-09-20,Noord-Brabant,30.0,Totaal,80.0,13927.0
2020-09-21,Noord-Brabant,30.0,Totaal,174.0,14101.0
2020-09-22,Noord-Brabant,30.0,Totaal,147.0,14248.0
2020-09-23,Noord-Brabant,30.0,Totaal,253.0,14501.0
2020-09-24,Noord-Brabant,30.0,Totaal,44.0,14545.0
2020-09-25,Noord-Brabant,30.0,Totaal,283.0,14828.0
2020-09-26,Noord-Brabant,30.0,Totaal,325.0,15153.0
2020-09-27,Noord-Brabant,30.0,Totaal,559.0,15712.0
2020-09-28,Noord-Brabant,30.0,Totaal,873.0,16585.0
2020-09-29,Noord-Brabant,30.0,Totaal,604.0,17189.0
2020-09-30,Noord-Brabant,30.0,Totaal,80.0,17269.0
2020-10-01,Noord-Brabant,30.0,Totaal,487.0,17756.0
2020-10-02,Noord-Brabant,30.0,Totaal,293.0,18049.0
2020-10-03,Noord-Brabant,30.0,Totaal,327.0,18376.0
2020-10-04,Noord-Brabant,30.0,Totaal,353.0,18729.0
2020-10-05,Noord-Brabant,30.0,Totaal,829.0,19558.0
2020-10-06,Noord-Brabant,30.0,Totaal,565.0,20123.0
2020-10-07,Noord-Brabant,30.0,Totaal,166.0,20289.0
2020-10-08,Noord-Brabant,30.0,Totaal,242.0,20531.0
2020-10-09,Noord-Brabant,30.0,Totaal,1029.0,21560.0
2020-10-10,Noord-Brabant,30.0,Totaal,1048.0,22608.0
2020-10-11,Noord-Brabant,30.0,Totaal,1246.0,23854.0
2020-10-12,Noord-Brabant,30.0,Totaal,322.0,24176.0
2020-10-13,Noord-Brabant,30.0,Totaal,1032.0,25208.0
2020-10-14,Noord-Brabant,30.0,Totaal,744.0,25952.0
2020-10-15,Noord-Brabant,30.0,Totaal,568.0,26520.0
2020-10-16,Noord-Brabant,30.0,Totaal,2350.0,28870.0
2020-10-17,Noord-Brabant,30.0,Totaal,610.0,29480.0
2020-10-18,Noord-Brabant,30.0,Totaal,2028.0,31508.0
2020-10-19,Noord-Brabant,30.0,Totaal,2330.0,33838.0
2020-10-20,Noord-Brabant,30.0,Totaal,1368.0,35206.0
2020-10-21,Noord-Brabant,30.0,Totaal,1490.0,36696.0
2020-10-22,Noord-Brabant,30.0,Totaal,417.0,37113.0
2020-10-23,Noord-Brabant,30.0,Totaal,1763.0,38876.0
2020-10-24,Noord-Brabant,30.0,Totaal,917.0,39793.0
2020-10-25,Noord-Brabant,30.0,Totaal,1404.0,41197.0
2020-10-26,Noord-Brabant,30.0,Totaal,1837.0,43034.0
2020-10-27,Noord-Brabant,30.0,Totaal,1285.0,44319.0
2020-10-28,Noord-Brabant,30.0,Totaal,724.0,45043.0
2020-10-29,Noord-Brabant,30.0,Totaal,382.0,45425.0
2020-10-30,Noord-Brabant,30.0,Totaal,584.0,46009.0
2020-10-31,Noord-Brabant,30.0,Totaal,2596.0,48605.0
2020-11-01,Noord-Brabant,30.0,Totaal,2739.0,51344.0
2020-11-02,Noord-Brabant,30.0,Totaal,1153.0,52497.0
2020-11-03,Noord-Brabant,30.0,Totaal,1491.0,53988.0
2020-11-04,Noord-Brabant,30.0,Totaal,2030.0,56018.0
2020-11-05,Noord-Brabant,30.0,Totaal,1862.0,57880.0
2020-11-06,Noord-Brabant,30.0,Totaal,613.0,58493.0
2020-11-07,Noord-Brabant,30.0,Totaal,1790.0,60283.0
2020-11-08,Noord-Brabant,30.0,Totaal,1360.0,61643.0
2020-11-09,Noord-Brabant,30.0,Totaal,1411.0,63054.0
2020-11-10,Noord-Brabant,30.0,Totaal,1445.0,64499.0
2020-11-11,Noord-Brabant,30.0,Totaal,1521.0,66020.0
2020-11-12,Noord-Brabant,30.0,Totaal,474.0,66494.0
2020-11-13,Noord-Brabant,30.0,Totaal,1665.0,68159.0
2020-11-14,Noord-Brabant,30.0,Totaal,841.0,69000.0
2020-11-15,Noord-Brabant,30.0,Totaal,1511.0,70511.0
2020-11-16,Noord-Brabant,30.0,Totaal,747.0,71258.0
2020-11-17,Noord-Brabant,30.0,Totaal,1513.0,72771.0
2020-02-27,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-02-28,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-02-29,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-01,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-02,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-03,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-04,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-05,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-06,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-07,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-08,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-09,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-10,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-11,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-12,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-13,Noord-Brabant,30.0,Ziekenhuisopname,0.0,0.0
2020-03-14,Noord-Brabant,30.0,Ziekenhuisopname,3.0,3.0
2020-03-15,Noord-Brabant,30.0,Ziekenhuisopname,0.0,3.0
2020-03-16,Noord-Brabant,30.0,Ziekenhuisopname,1.0,4.0
2020-03-17,Noord-Brabant,30.0,Ziekenhuisopname,1.0,5.0
2020-03-18,Noord-Brabant,30.0,Ziekenhuisopname,24.0,29.0
2020-03-19,Noord-Brabant,30.0,Ziekenhuisopname,1.0,30.0
2020-03-20,Noord-Brabant,30.0,Ziekenhuisopname,6.0,36.0
2020-03-21,Noord-Brabant,30.0,Ziekenhuisopname,34.0,70.0
2020-03-22,Noord-Brabant,30.0,Ziekenhuisopname,21.0,91.0
2020-03-23,Noord-Brabant,30.0,Ziekenhuisopname,9.0,100.0
2020-03-24,Noord-Brabant,30.0,Ziekenhuisopname,17.0,117.0
2020-03-25,Noord-Brabant,30.0,Ziekenhuisopname,20.0,137.0
2020-03-26,Noord-Brabant,30.0,Ziekenhuisopname,21.0,158.0
2020-03-27,Noord-Brabant,30.0,Ziekenhuisopname,51.0,209.0
2020-03-28,Noord-Brabant,30.0,Ziekenhuisopname,28.0,237.0
2020-03-29,Noord-Brabant,30.0,Ziekenhuisopname,231.0,468.0
2020-03-30,Noord-Brabant,30.0,Ziekenhuisopname,61.0,529.0
2020-03-31,Noord-Brabant,30.0,Ziekenhuisopname,79.0,608.0
2020-04-01,Noord-Brabant,30.0,Ziekenhuisopname,282.0,890.0
2020-04-02,Noord-Brabant,30.0,Ziekenhuisopname,169.0,1059.0
2020-04-03,Noord-Brabant,30.0,Ziekenhuisopname,232.0,1291.0
2020-04-04,Noord-Brabant,30.0,Ziekenhuisopname,5.0,1296.0
2020-04-05,Noord-Brabant,30.0,Ziekenhuisopname,57.0,1353.0
2020-04-06,Noord-Brabant,30.0,Ziekenhuisopname,56.0,1409.0
2020-04-07,Noord-Brabant,30.0,Ziekenhuisopname,13.0,1422.0
2020-04-08,Noord-Brabant,30.0,Ziekenhuisopname,70.0,1492.0
2020-04-09,Noord-Brabant,30.0,Ziekenhuisopname,35.0,1527.0
2020-04-10,Noord-Brabant,30.0,Ziekenhuisopname,39.0,1566.0
2020-04-11,Noord-Brabant,30.0,Ziekenhuisopname,42.0,1608.0
2020-04-12,Noord-Brabant,30.0,Ziekenhuisopname,24.0,1632.0
2020-04-13,Noord-Brabant,30.0,Ziekenhuisopname,64.0,1696.0
2020-04-14,Noord-Brabant,30.0,Ziekenhuisopname,41.0,1737.0
2020-04-15,Noord-Brabant,30.0,Ziekenhuisopname,51.0,1788.0
2020-04-16,Noord-Brabant,30.0,Ziekenhuisopname,37.0,1825.0
2020-04-17,Noord-Brabant,30.0,Ziekenhuisopname,13.0,1838.0
2020-04-18,Noord-Brabant,30.0,Ziekenhuisopname,37.0,1875.0
2020-04-19,Noord-Brabant,30.0,Ziekenhuisopname,41.0,1916.0
2020-04-20,Noord-Brabant,30.0,Ziekenhuisopname,37.0,1953.0
2020-04-21,Noord-Brabant,30.0,Ziekenhuisopname,18.0,1971.0
2020-04-22,Noord-Brabant,30.0,Ziekenhuisopname,21.0,1992.0
2020-04-23,Noord-Brabant,30.0,Ziekenhuisopname,32.0,2024.0
2020-04-24,Noord-Brabant,30.0,Ziekenhuisopname,89.0,2113.0
2020-04-25,Noord-Brabant,30.0,Ziekenhuisopname,36.0,2149.0
2020-04-26,Noord-Brabant,30.0,Ziekenhuisopname,31.0,2180.0
2020-04-27,Noord-Brabant,30.0,Ziekenhuisopname,55.0,2235.0
2020-04-28,Noord-Brabant,30.0,Ziekenhuisopname,38.0,2273.0
2020-04-29,Noord-Brabant,30.0,Ziekenhuisopname,16.0,2289.0
2020-04-30,Noord-Brabant,30.0,Ziekenhuisopname,13.0,2302.0
2020-05-01,Noord-Brabant,30.0,Ziekenhuisopname,19.0,2321.0
2020-05-02,Noord-Brabant,30.0,Ziekenhuisopname,20.0,2341.0
2020-05-03,Noord-Brabant,30.0,Ziekenhuisopname,15.0,2356.0
2020-05-04,Noord-Brabant,30.0,Ziekenhuisopname,18.0,2374.0
2020-05-05,Noord-Brabant,30.0,Ziekenhuisopname,26.0,2400.0
2020-05-06,Noord-Brabant,30.0,Ziekenhuisopname,6.0,2406.0
2020-05-07,Noord-Brabant,30.0,Ziekenhuisopname,11.0,2417.0
2020-05-08,Noord-Brabant,30.0,Ziekenhuisopname,8.0,2425.0
2020-05-09,Noord-Brabant,30.0,Ziekenhuisopname,6.0,2431.0
2020-05-10,Noord-Brabant,30.0,Ziekenhuisopname,33.0,2464.0
2020-05-11,Noord-Brabant,30.0,Ziekenhuisopname,17.0,2481.0
2020-05-12,Noord-Brabant,30.0,Ziekenhuisopname,11.0,2492.0
2020-05-13,Noord-Brabant,30.0,Ziekenhuisopname,5.0,2497.0
2020-05-14,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2498.0
2020-05-15,Noord-Brabant,30.0,Ziekenhuisopname,8.0,2506.0
2020-05-16,Noord-Brabant,30.0,Ziekenhuisopname,7.0,2513.0
2020-05-17,Noord-Brabant,30.0,Ziekenhuisopname,19.0,2532.0
2020-05-18,Noord-Brabant,30.0,Ziekenhuisopname,16.0,2548.0
2020-05-19,Noord-Brabant,30.0,Ziekenhuisopname,7.0,2555.0
2020-05-20,Noord-Brabant,30.0,Ziekenhuisopname,8.0,2563.0
2020-05-21,Noord-Brabant,30.0,Ziekenhuisopname,3.0,2566.0
2020-05-22,Noord-Brabant,30.0,Ziekenhuisopname,2.0,2568.0
2020-05-23,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2569.0
2020-05-24,Noord-Brabant,30.0,Ziekenhuisopname,3.0,2572.0
2020-05-25,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2572.0
2020-05-26,Noord-Brabant,30.0,Ziekenhuisopname,4.0,2576.0
2020-05-27,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2576.0
2020-05-28,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2576.0
2020-05-29,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2577.0
2020-05-30,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2577.0
2020-05-31,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2577.0
2020-06-01,Noord-Brabant,30.0,Ziekenhuisopname,4.0,2581.0
2020-06-02,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2581.0
2020-06-03,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2581.0
2020-06-04,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2582.0
2020-06-05,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2582.0
2020-06-06,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2582.0
2020-06-07,Noord-Brabant,30.0,Ziekenhuisopname,2.0,2584.0
2020-06-08,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2585.0
2020-06-09,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2585.0
2020-06-10,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2585.0
2020-06-11,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2586.0
2020-06-12,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2586.0
2020-06-13,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2586.0
2020-06-14,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2586.0
2020-06-15,Noord-Brabant,30.0,Ziekenhuisopname,3.0,2589.0
2020-06-16,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2589.0
2020-06-17,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2590.0
2020-06-18,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2590.0
2020-06-19,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2590.0
2020-06-20,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2591.0
2020-06-21,Noord-Brabant,30.0,Ziekenhuisopname,3.0,2594.0
2020-06-22,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2594.0
2020-06-23,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2595.0
2020-06-24,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2596.0
2020-06-25,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2596.0
2020-06-26,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2596.0
2020-06-27,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2596.0
2020-06-28,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2596.0
2020-06-29,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2596.0
2020-06-30,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2597.0
2020-07-01,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2597.0
2020-07-02,Noord-Brabant,30.0,Ziekenhuisopname,1.0,2598.0
2020-07-03,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2598.0
2020-07-04,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2598.0
2020-07-05,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2598.0
2020-07-06,Noord-Brabant,30.0,Ziekenhuisopname,2.0,2600.0
2020-07-07,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-08,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-09,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-10,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-11,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-12,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-13,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
2020-07-14,Noord-Brabant,30.0,Ziekenhuisopname,0.0,2600.0
